Logement en colocation pour 4 personnes de 70m²,15.308031746031745,1040.0,1.0,75010,rue de l'Aqueduc 75010 Paris FRANCE
Logement en colocation pour 1 personne de 23m²,23.0,1191.51,1.0,75011,6 Rue du Marché Popincourt 75011 Paris FR
Logement en colocation pour 4 personnes de 90m²,12.896523809523808,1135.0,1.0,75015,rue Dulac 75015 Paris FRANCE
Logement en colocation pour 4 personnes de 90m²,11.967313492063493,1060.0,1.0,75015,rue Dulac 75015 Paris FRANCE
Studio de 25m²,25.0,1280.14,1.0,75011,"25 Rue du Chemin Vert, 75011 Paris, France"
Logement entier pour 1 personne de 40m²,40.0,1445.97,1.0,75018,"15 Rue Burq, Paris 18e Arrondissement, Île-de-France, France"
Logement chez l'habitant pour 1 personne de 116m²,116.0,2605.26,1.0,75008,"24 Rue de Turin, 75008 Paris, France"
Studio de 21m²,21.0,998.93,1.0,75007,"123 Rue de l'Université, 75007 Paris, France"
Logement en colocation pour 4 personnes de 90m²,14.23502380952381,1145.0,1.0,75017,boulevard de Dixmude 75017 Paris FRANCE
Logement en colocation pour 4 personnes de 90m²,17.46907118807119,980.0,1.0,75017,boulevard de Dixmude 75017 Paris FRANCE
Studio de 33m²,33.0,1307.24,1.0,75018,"8 Rue André del Sarte, 75018 Paris, France"
Logement en colocation pour 4 personnes de 90m²,12.063950697450696,1095.0,1.0,75015,rue de Vouillé 75015 Paris FRANCE
Logement en colocation pour 4 personnes de 90m²,16.920556878306883,1100.0,1.0,75015,rue de Vouillé 75015 Paris FRANCE
Logement en colocation pour 4 personnes de 90m²,11.9535,1025.0,1.0,75015,rue de Vouillé 75015 Paris FRANCE
Studio de 23m²,23.0,1006.06,1.0,75019,"10 Av. de Flandre, 75019 Paris, France"
Logement en colocation pour 5 personnes de 90m²,12.441567460317462,1050.0,1.0,75010,rue de l'Aqueduc 75010 Paris FRANCE
Logement en colocation pour 3 personnes de 60m²,60.0,1828.8,1.0,75015,rue de l'Abbé Groult 75015 Paris FRANCE
Logement en colocation pour 6 personnes de 150m²,15.379599206349207,1140.0,1.0,75001,rue Tiquetonne 75001 Paris FRANCE
Logement en colocation pour 6 personnes de 150m²,16.93250793650794,1225.0,1.0,75001,rue Tiquetonne 75001 Paris FRANCE
Logement en colocation pour 6 personnes de 110m²,110.0,2953.79,1.0,75015,rue Tiphaine 75015 Paris FRANCE
Logement en colocation pour 15 personnes de 400m²,15.0,950.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,14.0,1150.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,29.0,1100.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,15.0,1150.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,15.0,990.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,15.0,990.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,16.005194805194787,990.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
Logement en colocation pour 15 personnes de 400m²,15.0,1150.0,1.0,92220,"Pl. de la République, 92220 Bagneux, France"
